AHOG_MgAAAAJ,X. Sean Wang,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=AHOG_MgAAAAJ&citpid=5,"School of Computer Science, Fudan University",fudan.edu.cn,http://www.cs.fudan.edu.cn/?page_id=1249?lang=eng,"['Database Systems', 'Information Security and Privacy', 'Wireless Sensor Networks', 'Streaming Data Processing Time Series Queries', 'Dat']",8282,46,95,1993,19,36,"[23, 35, 75, 92, 104, 135, 148, 237, 266, 306, 322, 365, 377, 397, 350, 383, 373, 357, 387, 448, 452, 478, 449, 431, 383, 299, 268, 163]",https://scholar.googleusercontent.com/citations?view_op=view_photo&user=AHOG_MgAAAAJ&citpid=5,"['https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:LO7wyVUgiFcC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:9yKSN-GCB0IC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:JhFzC59B_DkC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:yD5IFk8b50cC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:u-x6o8ySG0sC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:u5HHmVD_uO8C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:401gVVywS4IC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:2osOgNQ5qMEC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:BqipwSGYUEgC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:qjMakFHDy7sC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:d1gkVwhDpl0C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:WF5omc3nYNoC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:Y0pCki6q_DkC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:UeHWp8X0CEIC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:IjCSPb-OGe4C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:3jcDufT8s9IC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:fEOibwPWpKIC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:Tyk-4Ss8FVUC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:W7OEmFMy1HYC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:zYLM7Y9cAGgC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:fF_gHTpLxhAC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:UebtZRa9Y70C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:YsMSGLbcyi4C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:ULOm3_A8WrAC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:kNdYIx-mwKoC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:eQOLeE2rZwMC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:fPk4N6BV_jEC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:LkGwnXOMwfcC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:0EnyYjriUFMC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:ufrVoPGSRksC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:vjZqxyZ7hS4C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:Se3iqnhoufwC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:_FxGoFyzp5QC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:PVjk1bu6vJQC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:dhFuZR0502QC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:4ySvW73dVKYC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:M3NEmzRMIkIC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:7PzlFSSx8tAC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:roLk4NBRz8UC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:J_g5lzvAfSwC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:r0BpntZqJG4C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:isC4tDSrTZIC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:feST4K8J0scC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:tTXaBnEXlK4C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:MXK_kJrjxJIC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:hqOjcs7Dif8C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:hFOr9nPyWt4C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:KlAtU1dfN6UC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:dfsIfKJdRG4C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:8k81kl-MbHgC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:3fE2CSJIrl8C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:jym3j1oqYhsC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:maZDTaKrznsC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:Wp0gIr-vW9MC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:9ZlFYXVOiuMC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:MowcbUIvfGgC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:blknAaTinKkC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:aqlVkmm33-oC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:REYKQ_vnLtIC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:mB3voiENLucC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:M3ejUd6NZC8C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:Zph67rFs4hoC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:u_35RYKgDlwC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:yFnVuubrUp4C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:L8Ckcad2t8MC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:TFP_iSt0sucC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:_xSYboBqXhAC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:pyW8ca7W8N0C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:6r7eL1UxMmYC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:IWHjjKOFINEC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:qUcmZB5y_30C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:R3hNpaxXUhUC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:hMod-77fHWUC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:70eg2SAEIzsC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:cWzG1nlazyYC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:4JMBOYKVnBMC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:KV5dOBAvh8oC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:_Qo2XoVZTnwC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:HDshCWvjkbEC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:j3f4tGmQtD8C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:Q5Q90iAmaP0C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:ZeXyd9-uunAC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:QIV2ME_5wuYC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:zzgztwuPHMwC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:A8lSB9l1Dn4C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:hC7cP41nSMkC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:e5wmG9Sq2KIC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:iH-uZ7U-co4C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:NMxIlDl6LWMC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:OcBU2YAGkTUC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:-f6ydRqryjwC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:8d8msizDQcsC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:7BrZ7Jt4UNcC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:pqnbT2bcN3wC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:ClCfbGk0d_YC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:FPJr55Dyh1AC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:bEWYMUwI8FkC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:GnPB-g6toBAC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:bKqednn6t2AC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=AHOG_MgAAAAJ&pagesize=100&citation_for_view=AHOG_MgAAAAJ:JV2RwH3_ST0C']","['Moving target defense: creating asymmetric uncertainty for cyber threats', 'Protecting privacy against location-based personal identification', 'Appintent: Analyzing sensitive data transmission in android for privacy leakage detection', 'Time granularities in databases, data mining, and temporal reasoning', 'Discovering calendar-based temporal association rules', 'A data model for supporting on-line analytical processing', 'Large scale real-time ridesharing with service guarantee on road networks', 'A glossary of time granularity concepts', 'Privacy in geo-social networks: proximity notification with untrusted service providers and curious buddies', 'Discovering frequent event patterns with multiple granularities in time sequences', 'Logical design for temporal databases with multiple granularities', 'Temporal reasoning in workflow systems', 'Checking for k-anonymity violation by views', 'Provisions and obligations in policy management and security applications', 'Mining temporal relationships with multiple granularities in time sequences', 'Supporting content-based searches on time series via approximation', 'A weighted moving average-based approach for cleaning sensor data', 'A general framework for time granularity and its application to temporal reasoning', 'Abstraction-based intrusion detection in distributed environments', 'Continually evaluating similarity-based pattern queries on a streaming time series', 'Moving Target Defense II: Application of Game Theory and Adversarial Modeling', 'Anonymity in location-based services: Towards a general framework', 'An algebraic representation of calendars', 'Privacy-aware proximity based services', 'Authorization in trust management: Features and foundations', 'Testing complex temporal relationships involving multiple granularities and its application to data mining', 'Temporal database bibliography update', 'Supporting fast search in time series for movement patterns in multiple scales', 'CARDS: A distributed system for detecting coordinated attacks', 'Abstraction-based misuse detection: High-level specifications and adaptable strategies', 'Provisions and obligations in policy rule management', 'Solving multi-granularity temporal constraint networks', 'Temporal modules: An approach toward federated temporal databases', 'Anonymity and historical-anonymity in location-based services', 'Aggregation in sensor networks with a user-provided quality of service goal', 'Adaptive-size reservoir sampling over data streams', 'Adaptive-size reservoir sampling over data streams', 'Spatial generalisation algorithms for LBS privacy preservation', 'Pattern matching by Rs-operations: towards a unified approach to querying sequenced data', 'In-device spatial cloaking for mobile user privacy assisted by the cloud', 'Decision-guidance management systems (DGMS): Seamless integration of data acquisition, learning, prediction and optimization', 'Providenthider: An algorithm to preserve historical k-anonymity in lbs', 'Privacy in location-based applications: research issues and emerging trends', 'Temporal modules: an approach toward federated temporal databases', 'A general framework and reasoning models for time granularity', 'Temporal semantic assumptions and their use in databases', 'Location-aware key predistribution scheme for wide area wireless sensor networks', 'Discovering temporal patterns in multiple granularities', 'Enhancing Profiles for Anomaly Detection Using Time Granularities', 'Auditing interval-based inference', 'Evaluating continuous nearest neighbor queries for streaming time series via pre-fetching', 'Regional co-locations of arbitrary shapes', 'A decisions query language (DQL): High-level abstraction for mathematical programming over databases', 'Continuous similarity-based queries on streaming time series', 'Looking into the seeds of time: Discovering temporal patterns in large transaction sets', 'revdroid: Code analysis of the side effects after dynamic permission revocation of android apps', 'AnonTwist: Nearest neighbor querying with both location privacy and k-anonymity for mobile users', 'Managing scientific metadata using XML', 'On the impact of user movement simulations in the evaluation of lbs privacy-preserving techniques', 'Risk assessment in distributed authorization', 'Design and implementation of a decentralized prototype system for detecting distributed attacks', 'Semantic assumptions and query evaluation in temporal databases', 'Risk management for distributed authorization', 'Mining partial periodic correlations in time series', 'An XML-based Distributed Metadata Server (DIMES) supporting earth science metadata', 'Regular sequence operations and their use in database queries', 'Intrusion detection in distributed systems: an abstraction-based approach', 'Indistinguishability: The other aspect of privacy', 'An implementation of decentralized consensus building in sensor networks', 'Trust but verify: authorization for web services', 'The Virtual Domain Application Data Center: Serving Interdisciplinary Earth Scientists', 'A query facility for common intrusion detection framework', 'Optimizing statistical queries by exploiting orthogonality and interval properties of grouping relations', 'Reusing relational queries for intuitive decision optimization', 'Efficient evaluation of composite correlations for streaming time series', 'Indexing very high-dimensional sparse and quasi-sparse vectors for similarity searches', 'Value range queries on earth science data via histogram clustering', 'Multilevel filtering for high dimensional nearest neighbor search', 'On approximation-based query evaluation, expensive predicates and constraint objects', 'Privacy protection through anonymity in location-based services', 'Mapping calendar expressions into periodical granularities', 'A pyramid data model for supporting content-based browsing and knowledge discovery', 'Distributed view maintenance by incremental semijoin and tagging', 'Semi-homogenous generalization: Improving homogenous generalization for privacy preservation in cloud computing', 'LogKV: Exploiting key-value stores for event log processing', 'Constraints Inference Channels and Secure Databases', 'Improving the performance of continuous queries on fast data streams: Time series case', 'Free schedules for free agents in workflow systems', 'A predictive QoS control strategy for wireless sensor networks', 'An architecture for supporting interoperability among temporal databases', 'Satisfiability of quantitative temporal constraints with multiple granularities', 'How anonymous is k-anonymous? look at your quasi-id', 'Expressing and optimizing similarity-based queries in SQL', 'Expressing and Optimizing Similarity-Based Queries in SQL (Extended Abstract)⋆', 'Using triangle inequality to efficiently process continuous queries on high-dimensional streaming time series', 'Temporal databases', 'Algebraic query languages on temporal databases with multiple time granularities', 'Supporting temporal reasoning by mapping calendar expressions to minimal periodic sets', 'Adaptive enterprise optimization (AEO) framework and methods', 'Supporting movement pattern queries in user-specified scales']",
