3qZCtWYAAAAJ,Ramakrishna Upadrasta,https://scholar.google.co.in/citations/images/avatar_scholar_128.png,"Asst. Professor, Dept. of Computer Science and Engg, IIT Hyderabad, India",iith.ac.in,http://www.iith.ac.in/~ramakrishna/,"['Programming languages', 'Compilers', 'Static analysis', 'HPC', 'Polyhedral Compilation']",272,7,6,157,6,4,"[1, 2, 3, 2, 3, 20, 17, 14, 17, 5, 25, 13, 20, 20, 26, 44, 34]",https://scholar.google.co.in/citations/images/avatar_scholar_128.png,"['https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:u5HHmVD_uO8C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:u-x6o8ySG0sC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:KlAtU1dfN6UC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:zYLM7Y9cAGgC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:ULOm3_A8WrAC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:IjCSPb-OGe4C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:4TOpqqG69KYC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:LkGwnXOMwfcC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:9yKSN-GCB0IC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:MXK_kJrjxJIC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:d1gkVwhDpl0C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:2osOgNQ5qMEC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:Se3iqnhoufwC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:_kc_bZDykSQC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:YOwf2qJgpHMC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:YsMSGLbcyi4C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:qjMakFHDy7sC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:qxL8FJ1GzNcC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:UebtZRa9Y70C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:9ZlFYXVOiuMC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:hFOr9nPyWt4C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:-f6ydRqryjwC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:qUcmZB5y_30C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:IWHjjKOFINEC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:R3hNpaxXUhUC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:hC7cP41nSMkC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:Wp0gIr-vW9MC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:4DMP91E08xMC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:TQgYirikUcIC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:HDshCWvjkbEC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:mB3voiENLucC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:mVmsd5A6BfQC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:e5wmG9Sq2KIC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:L8Ckcad2t8MC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:7PzlFSSx8tAC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:dhFuZR0502QC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:ZeXyd9-uunAC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:QIV2ME_5wuYC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:_FxGoFyzp5QC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:Tyk-4Ss8FVUC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=3qZCtWYAAAAJ&pagesize=100&citation_for_view=3qZCtWYAAAAJ:UeHWp8X0CEIC']","['Graphite two years after: First lessons learned from real-world polyhedral compilation', 'Sub-polyhedral scheduling using (unit-) two-variable-per-inequality polyhedra', 'IR2V', 'A practical and fast iterative algorithm for φ-function computation using DJ graphs', 'Llov: A fast static data-race checker for openmp programs', 'Combined ILP and register tiling: analytical model and optimization framework', 'Polydl: Polyhedral optimizations for creation of high-performance dl primitives', 'P4llvm: An llvm based p4 compiler', 'A case for strongly polynomial time sub-polyhedral scheduling using two-variable-per-inequality polyhedra', 'An analysis of executable size reduction by LLVM passes', 'Potential and Challenges of Two-Variable-Per-Inequality Sub-Polyhedral Compilation', 'Efficient liveness computation using merge sets and DJ-graphs', 'Graphite two years after', 'Polyscientist: Automatic loop transformations combined with microkernels for optimization of deep learning primitives', 'IR2Vec: A Flow Analysis based Scalable Infrastructure for Program Encodings', 'Optimization and Parallelization of Tensor and ODE/PDE Computations on GPU', 'Sub-Polyhedral Compilation using (Unit-) Two-Variables-Per-Inequality Polyhedra', 'Polyhedral Model Guided Automatic GPU Cache Exploitation Framework', 'Some Efficient Algorithms for the Tightest UTVPI Polyhedral Over-Approximation Problem', 'Improved loop distribution in LLVM using polyhedral dependences', 'Packet Processing Algorithm Identification using Program Embeddings', 'POSET-RL: Phase ordering for Optimizing Size and Execution Time using Reinforcement Learning', 'RL4ReAl: Reinforcement Learning for Register Allocation', 'FUSED-PAGERANK: Loop-Fusion based Approximate PageRank', 'B', 'RL4ReAl: Towards Optimal Register Allocation using Reinforcement Learning', 'OpenMP aware MHP Analysis for Improved Static Data-Race Detection', 'AI Powered Compiler Techniques for DL Code Optimization', 'OpenMP aware MHP Analysis for Improved Static Data-Race Detection', 'PolyDL: Polyhedral Optimizations for Creation of High-performance DL Primitives', 'Vectorization and Code-Summarization using IR2Vec', 'GPU-Based Multi-Level Parallelization for Hines Solver and Some Related Problems', 'Polyhedral Model Guided Automatic GPU Cache Exploitation Framework', 'A Loop-level Analysis and Optimal Sub-sequence Mining', 'IR2Vec: A Flow Analysis based Scalable Infrastructure for Program Encodings', 'When Polyhedral Optimizations Meet Deep Learning Kernels', 'A Study of Software Prefetching in LLVM', 'Implementation of a Cache Miss Calculator in LLVM/Polly', 'Texturizing PPCG: Supporting Texture Memory in a Polyhedral Compiler', 'Exploring the use of Sub-Polyhedra in the Polyhedral Model: A TVPI Based Approach', 'Article 27 (18 pages)-Efficient Liveness Computation Using Merge Sets and DJ-Graphs']"
